id	event	text_a	offensive	label
9a4705ec-2c90-4235-b2dd-9e17626aa633	SpainElection	Incluso puede que el PP se vaya a la puta ✌🏼 #ElecccionesGenerales28A	OFF	others
b396395d-1b5c-43d1-87c8-1989967a0d0f	GretaThunberg	Una joven activista sueca #GretaThunberg denuncia acciones irresponsables de países globales por daños medioambientales. Su mensaje al mundo: “No podemos seguir ignorando la ciencia.” #CambioClimatico 👇🏻👇🏻 https://t.co/x5TQDTJJNB	NO	others
76cfb3d4-4bff-4f2c-ab15-756a29b55adb	LaLiga	#LaLiga El #Barcelona derrotó 1-0 al Levante con gol de Messi y se consagró campeón de la Liga Española https://t.co/N34Z373sql	NO	others
bf1a77de-3834-44e7-9e19-96df555838ca	NotreDame	Qué mal en verdad quería conocer #NotreDame 😭 https://t.co/c7Q2WmymMt	NO	sadness
e2e58102-ebe5-400d-b8cb-969bb068fa76	GretaThunberg	En la jornada de hoy es bueno recordar este USER : https://t.co/T5gAOnvrIL #FridaysForFuture #15MClimático #ClimateStrike #ClimateAction #climatechange #climatejustice #GretaThunberg USER #LaudatoSi	NO	others
e2cb847b-c292-4b14-8dd3-210acbff2ea5	WorldBookDay	Qué están leyendo por éstos dìas? #DiaDelLibro https://t.co/98Gq1WNFUO	NO	others
9f1483e8-0998-4823-8e50-3c01d7cfd166	WorldBookDay	No hay compañero fiel del viajero como el libro y hoy en su día, te dejamos nuestra reseña de 4 libros que abordan temas viajeros desde ángulos totalmente diferentes. https://t.co/OXI1Cdu5Wz #DiaDelLibro https://t.co/4TpRjKAVsY	NO	others
0194f253-e7c4-475c-bef4-dbaa6a2d4766	ChampionsLeague	Resultado injusto. Un Barça mediocre se lleva una ventaja excesiva #ChampionsLeague #BarçaLiverpool	NO	sadness
27f14238-7c3b-4d13-838e-a887e29a7c37	NotreDame	México es el único país donde se relaciona lo ocurrido en #NotreDame con alguien como USER 😂😂	NO	others
ee2fa585-dcba-4e02-b9ee-643f446d22cf	GameOfThrones	Esta mujer para mí ha sido lo mejor del capítulo. #Melisandre #Got8x03 #JuegoDeTronos https://t.co/5opuhDtex2	NO	others
d39c9af6-8085-4a43-9ca4-f0ac84869e2f	SpainElection	'La derecha iba a dar un golpe sobre la mesa'' PUAJAJAJAJAJAJAJAJAJ ME MEO #ElecccionesGenerales28A	NO	joy
72e729fd-54ea-48dc-8958-21c57d85d37b	NotreDame	Incendio en #NotreDame: La prensa española llena sus primeras páginas con las imágenes del desastre https://t.co/fIRDaBzSa6	NO	sadness
8d1dd90e-8e14-4ad8-83d0-880084dbb0fb	Venezuela	Pompeo dice que Maduro estaba listo para dejar #Venezuela y #Rusia🇷🇺 lo impidió... https://t.co/mluofORLvU https://t.co/6sXlW70Pxk	NO	others
7e494fba-bf33-43eb-8ddc-8aa3bfc98c11	NotreDame	Nos empeñamos en hacer daño en el nombre de Dios... #NotreDame #Paris #Francia Hoy pretenden destruir la cultura, pero solo quienes hacen actos como éste se alejan de ella. https://t.co/Is0ODPBVsA	NO	sadness
486b563a-644e-4a76-a5b8-6f9c0095b1e1	ChampionsLeague	Hacia mucho tiempo, puede ser años, que no veía un #Barça perder tantos balones y con el camión atrás para defender. #ChampionsLeague	NO	others
b78d3dfe-431e-45fa-bdc0-fae3764d8cea	Venezuela	Maduro ordena masacrar a su propio pueblo: una tanqueta militar arrolla a los manifestantes 🇻🇪 #Venezuela https://t.co/o8NAJoqmP5	NO	others
b5df945f-e0d3-4285-b2af-93f40b10ce70	WorldBookDay	“De los diversos instrumentos inventados por el hombre, el más asombroso es el libro; todos los demás son extensiones de su cuerpo… Sólo el libro es una extensión de la imaginación y la memoria”.- Jorge Luis Borges. ¡Feliz Día Internacional del Libro!📚 #DíaDelLibro #CDNaco https://t.co/mzpZgtHprZ	NO	joy
8ce468c1-efdb-4bf9-941d-8f0187affa92	Venezuela	"Las derechas españolas al nuevo intento de golpe de Estado fascista en #Caracas #Venezuela lo llaman ""alzamiento militar"", como llamaron al que dieron en #España en el 36. #FascismoNuncaMás"	NO	others
8bb382ae-b48c-49cf-bff0-7c5b1fd8f0eb	Venezuela	La verda simplemente esto me me confirma lo que siempre creí los #EEUU y su presidente USER le tienen terror a los rusos, esperemos no dejen colgado a USER y a toda #Venezuela. USER USER https://t.co/ZuGvrunpy7	NO	others
6899ab8e-e643-4ef9-9b5b-b3b84788beb8	ChampionsLeague	El #Barcelona soltó a la BESTIA!!! #ChampionsLeague	NO	surprise
28735c1f-a30c-4993-86d7-a1f52273fe64	WorldBookDay	#23Abril USER Conmemora y celebra el #DiadelLibro con el objetivo de fomentar la lectura, la industria editorial y la protección de la propiedad intelectual por medio del derecho de autor. #Chacao https://t.co/CN9LEyH9Ws	NO	others
383c511a-7056-462d-9863-4d85b08e42fa	SpainElection	Durante estos cuatro años podríamos pensar un sistema seguro para poder votar de forma online, no quiero pensar en la cantidad de papel que se ha derrochado en estos días... #EleccionesL6 #ElecccionesGenerales28A #28A	NO	others
ada42ecc-22dc-41da-bde2-a4451d9de819	NotreDame	Grabé pérdida para el patrimonio cultural del mundo por el incendio de la catedral de #NotreDame	NO	sadness
1fdb3353-0789-4903-850f-3d86fa772a6c	LaLiga	"""Lo extraordinario es que parezca normal"". Grandes. ❤️💙 #LaLiga #FCBarcelona."	NO	joy
d35dc96e-fdc9-4996-a7fe-22b09c45cc8c	SpainElection	Alegría porque el PSOE ha ganado las elecciones. Si eso no hace que veamos lo jodidos que estamos ya no se me ocurre nada. #ElecccionesGenerales28A #EleccionesGenerales #EleccionesL6	OFF	joy
0ef0ca10-cf4f-404f-8e9d-db304af091b7	Venezuela	Una vergüenza que este USER lamebotas sea complice de un intento de golpe fascista y cobarde. USER vuelve a demostrar que es un ser nefasto que sólo merece cárcel y olvido... #NOPASARAN #Venezuela #VenezuelaSeRespeta	OFF	anger
b57133a5-fa9f-4da0-82e1-3ba259fd5ccc	SpainElection	Solo una Izquierda inútil e incapaz de toda autocrítica como la que representan Unidas Podemas - IU y demás batiburrillo de confluencias, podría salir ahora dando como bueno perder 30 diputados. #EleccionesL6 #ElecccionesGenerales28A	OFF	anger
ecd487d1-c316-49f4-bc3f-2a2d617724e1	SpainElection	Los que EN FERRAZ estais gritando “sí se puede”....os podeis ir a la puta mierda. #ElecccionesGenerales28A Vuestro futuro presidente va a hacer lo imposible por pactar con C’s. Y el tonto no es él. Los tontos soys VOSOTROS!	OFF	anger
e7211757-a502-4f17-96ce-a2315e77e278	WorldBookDay	Hoy 23 de abril se celebra el #DiaDelLibro. . . . . . . . #DíaInternacionalDelLibro #Book #Lectura #LIbro https://t.co/MHBeCoLMjO	NO	others
b832e23f-f7c5-4ccb-ba5c-f49023684e6f	ChampionsLeague	Pero que viva el futbol!!! #ChampionsLeague	NO	joy
4e1ad065-631b-4584-9d1d-8497e8732382	NotreDame	#Internacional Una cruz quedó intacta en #NotreDame, luego que el techo colapsó por las llamas del incendio que se registró ayer en #París #Francia. Foto: Internet https://t.co/Ifac7qbTIb	NO	sadness
5f18f491-59cb-4f2f-8a88-b5f14bded283	GretaThunberg	"esperando a #gretathunberg ante la puerta de Brandemburgo te encuentras con este señor que grita ""Soy el ultimo Emperador"" ..(desnudo esta a la vista) https://t.co/tz6Dl2ukmr"	NO	surprise
9fb8325a-418c-41e6-b08d-e35bd9001b4f	Venezuela	"No se requiere un análisis demasiado sesudo para saber de qué va lo de #Venezuela Dime quién te apoya y te diré quién eres. Viendo los ""apoyos"" es casi una obligación apoyar lo contrario. Aquí el apoyo de USER , USER y USER (Hilo)👇 https://t.co/bvNtIatIvP"	NO	anger
17db683d-42c1-445e-9017-ab14d04f52a3	SpainElection	Aquí falta el bailecito de Soraya para que todos seamos felices #EleccionesL6 #Elecciones2019 #ElecccionesGenerales28A #EleccionesGenerales	NO	others
ccfd5564-388c-4c51-b801-3307b872b436	ChampionsLeague	Ganó el Barcelona. A un paso de la Final #ChampionsLeague #MiercolesDeGanarSeguidores #Messi https://t.co/nRoYHIImOy	NO	others
dd76d1c0-761b-4279-bbd8-c03126db5033	GretaThunberg	 USER USER #GretaThunberg Esta nena es mi héroe #GlobalRevolution	NO	others
73db8cfa-1928-4518-8002-f078fbb7e8eb	NotreDame	#Israel se solidariza con #Francia por el incendio en #NotreDame https://t.co/Q6vkh6zkS2	NO	others
1cee5f05-aa4a-417e-bb7d-231f21b8a072	GameOfThrones	Extremadamente brutal, episodio mítico, de leyenda, sin palabras, antológico, de locos, me quedo sin adjetivos para el mejor capitulo de una serie que haya visto en mi vida....INSUPERABLE. #JuegodeTronos #Got8x03 que barbaridad	NO	joy
9d59f98b-528c-4dfc-b903-633f20c05124	WorldBookDay	Tantas formas de disfrutar un buen libro. ¿Cuál es tu favorito? #DíaDelLibro #SomosDalia https://t.co/rk8BvB9Beq	NO	others
6cd0e59e-01ce-4d9a-b600-231d38f32724	GretaThunberg	#GretaThunberg es una apisonadora en su discurso. Un talento al que se ha dado un micro, una cámara... ¡Merece esa atención! Pero seguro que en España hay otras Gretas. ¿O ya las hay?? 🤔 ¡Ojalá pronto las pongamos cara y voz!! 💪🏼💪🏼 #Ea26 #FridaysForFuture	NO	joy
93880633-8d92-43ef-86d5-5fb4ce1bda35	ChampionsLeague	Y acá es donde falla el VAR... Debe ser por pedidos, no puede ser que el árbitro siquiera haya ido a revisar la jugada de la mano. #ChampionsxESPN #ChampionsLeague	NO	others
bcc435eb-1be0-4d4d-95fb-54c3aa835e61	Venezuela	Para qué van a la embajada donde los venezolanos exiliados están manifestando pacíficamente a gritarles a favor de Maduro? #VenezuelaLibre	NO	anger
f32789d4-e68b-48ed-a03c-9bc39e626465	ChampionsLeague	Sería interesante que el Barça se hiciera a la idea que el Liverpool va a marcar. Por tanto, al ataque, faltarán minutos #ChampionsLeague	NO	others
5ff69166-6eb7-4aa0-843d-739d058a0b06	WorldBookDay	Y los que faltan, muchos leídos más de 3 veces, me encantan #DiaDelLibro https://t.co/5fhwhQfydd	NO	joy
c1af9a2f-3045-457a-be94-bb933d6f3fb7	Venezuela	Puede q este vídeo, ayude a USER a entender de donde viene la violencia en #Venezuela cc USER https://t.co/cnM0RSMOBj	NO	others
f9842c30-632a-41d1-b880-8ca134571cbf	ChampionsLeague	Ojalá que los de la #ConcaChampions estén viendo la #ChampionsLeague (para que no nos aburran en la noche).	NO	others
077a317f-794b-4497-a93a-98af9fd8c586	ChampionsLeague	 USER El Liverpool es una Bestia. El mejor equipo de la #ChampionsLeague hasta el momento. 😍	NO	joy
91c99fb6-13b8-4a46-b7eb-384f14205ac4	Venezuela	#Internacionales El presidente de la Asamblea Nacional Constituyente (ANC) de, #Venezuela, Diosdado Cabello hace un llamado al pueblo a defender la soberanía de la nación Para más detalle visita #DossierNica 👉👉https://t.co/kdaFldbr6y https://t.co/KGl3QGN2QT	NO	others
89af7324-a17e-4628-97ce-079e80298e54	NotreDame	#Paris: Parisinos se unen en oración durante vigilia por #NotreDame. #NotreDameFire https://t.co/FjFedwWGq6 https://t.co/tS490VSyY5	NO	others
c4c1e6d6-4016-409d-a999-b64a06491972	Venezuela	"Lo que más miedo me da de lo de #Venezuela es que aquí en México, tienen hoy el poder total el grupo que justifica la Dictadura por el simple hecho de estar en contra de lo que ellos llaman Neoliberalismo. El ""será lo que sea"" es un escándalo"	NO	fear
be06bbe7-2998-4484-8840-4f5672eb731b	GameOfThrones	INCREÍBLE, ESPECTACULAR, ÉPICO, el capítulo de hoy. En tensión hasta el final. #JuegodeTronos #VivePoniente https://t.co/4ZbXs4wOLr	NO	joy
6878aa1e-346e-4b7d-b0c3-f1089f9adec6	WorldBookDay	Inició la celebración por el Día del Idioma en USER #DíaDelLibro https://t.co/dd0SCF5jRO	NO	others
02cb766f-46ac-4a3f-9e50-6f94d321de6b	NotreDame	"Notre Dame: ""Las cenizas caían del cielo en copos grises..."" https://t.co/A9vA4Qe8yn por USER #notredame"	NO	others
722f368e-9803-4fd2-8b8c-df6e6b64b5dc	SpainElection	Para los medios Vox ha fracasado consiguiendo 23 escaños y a mi me da miedo la gran cantidad que han conseguido, viviendo en el siglo en el que vivimos, cuando han sido sus primeras elecciones. #Elecciones28A #ElecccionesGenerales28A	NO	others
6cfc6f51-b09a-4c56-bb95-0c2d8eb3b991	NotreDame	#Historia | “Francia ha perdido una de sus joyas, ha perdido un poco de su historia” Turistas lamentan siniestro en #NotreDame https://t.co/j8U0ZmNY6i https://t.co/nz3gVR2Fgq	NO	sadness
f23f71e9-17e4-4a39-abb7-ababe3784d92	ChampionsLeague	Algo que quisiera conocer antes de que el puto amo se retire. #CampNou #BarcelonavLiverpool #ChampionsLeague https://t.co/WdrQrdZW84	OFF	others
fbe39095-908e-4cce-af89-4f7d9ef2dda9	NotreDame	Hoy vemos con tristeza el grave daño sufrido en la Catedral de #NotreDame, #patrimonio de la humanidad declarado por la Unesco. Construida entre 1163 y 1245 en la Île de la Cité, es una… https://t.co/SupZO7jSUT	NO	sadness
b3945fb5-8364-4d9d-9a68-34d903e93815	GameOfThrones	Toca recuperar el tiempo perdido. Esta noche y la del miércoles, #JuegoDeTronos. #series	NO	others
f2066dd0-9133-4b19-89fa-4ed427056b0b	GretaThunberg	 USER USER USER No lo digo yo. Es la postura de #ExtinctionRebellion y de #GretaThunberg. Ellos quieren que, de una buena vez, entremos en pánico. Sin eso, no habrá reacción suficiente para una solución que funcione.	NO	others
a6f87886-4503-4b44-bfe2-caaf580ff9ac	SpainElection	Está hablando Abascal del Frente Popular. No me entero... ¿Frente Popular de Judea? #28A #ElecccionesGenerales28A	NO	others
29ba8fe1-b299-4a2a-950d-3a917351e9b7	Venezuela	#Venezuela Leopoldo no puede ser tan cobarde de no estar al frente de su gente. Vergonzoso y bochornoso que esté en la embajada chilena. Qué mierda de honor es ese? Qué líder tan bochornoso es ese?	OFF	anger
2a8c1e20-9511-4557-a06b-960d8a1ac712	WorldBookDay	#ElDebateDecisivo La escena de Rivera y Sánchez avergonzando el #DiaDelLibro https://t.co/1SbGr3ZmWv	NO	others
97337b9e-65ce-4c5e-879a-76c1376d1bec	GameOfThrones	#GameOfThrones #JuegodeTronos #GOTS8E3 ¿Quién se queda con el trono? Hagan sus apuestas! https://t.co/s3NY5DAfMG	NO	others
c39d039f-ed9f-4ca1-9e0f-e5732f15260f	WorldBookDay	 USER ¡Enhorabuena por esta gran iniciativa a beneficio de USER ! #LiteraturaInfantil #DiadelLibro https://t.co/ywbE6IbpOt https://t.co/2ad7tG4j1L	NO	joy
a7225692-f680-4d94-88cc-50c7f96e8808	WorldBookDay	#DíaDelLibro | Las 8 #películas famosas que están basadas en #libros y quizá no lo sabías. 📚🤔 ➡ https://t.co/hB4vYwVUsd https://t.co/02W9cKMi1g	NO	others
fc178b48-f9e2-4ad7-b91d-7f34e8f8910c	GameOfThrones	Ais, pero me da un poco de cosa. Ahora Cersei suena a villana de pacotilla. Este debería haber sido el final de la serie. #JuegoDeTronos #GameOfThrones #VivePoniente #Got8x03	NO	sadness
46d75e8e-80e3-409d-af0b-44b08141d124	ChampionsLeague	Hacía mucho tiempo, pero muuuucho tiempo no le daban un baile tan sabroso al #Barca Qué equipazo el #Liverpool Y sin embargo, van perdiendo. #UCL #ChampionsLeague #ChampionsxESPN #CHAMPIONSxFOX #BarcelonaLiverpool	NO	others
7d750ae7-ed73-40bb-8967-12e0ad431c0e	SpainElection	No entiendo el problema que tienen algunos con las fotos de la gente votando. La cuestión era movilizarse y votar,no?Os da rabia que la gente vote con alegría?A mí me parece estupendo que el postureo del día sea una foto votando y no una foto del postre. #ElecccionesGenerales28A	NO	others
ff6d811e-1155-4bdf-ab0a-c5dd21d6b314	Venezuela	Pompeo dice que Maduro estaba listo para dejar Venezuela y Rusia lo impidió https://t.co/9AoTR7NWVb #DL #DiarioLibre #Actualidad #Internacional #Venezuela #CrisisVenezolana	NO	others
3e12c4ec-8058-4f60-b0f9-31f80d554561	NotreDame	Lamento de corazón mucho lo de #NotreDame pero pienso que quizás Dios trata de darnos una lección, ya será hora de entender que Dios no está en una iglesia de piedra...	NO	sadness
a95d2606-8b8b-4b96-a80c-329bcca3d82c	SpainElection	#ElecccionesGenerales28A ENCUESTA: Quien está más jodido esta noche: USER o USER ?	OFF	others
a4be6a1a-9843-4139-8fd1-c580e0b1f4da	Venezuela	Maduro será un mal presidente y un incompetente, como otros muchos, pero el imperialismo yanqui y todos esos países que bailan al son de la música que marcan estos no pueden apoyar y consentir lo que es un auténtico golpe de estado al legítimo gobierno de #Venezuela https://t.co/syO5vi7683	NO	anger
268aa3c1-5d34-44bd-a959-4a10097576e0	GretaThunberg	La juventud, la fuerza y el tesón de la joven #GretaThunberg ha puesto patas arriba al planeta. ¿Hacemos algo por el #CambioClimatico? Increíble, pero cierto. Lo q no puedan hacer ellos. Gracias por vuestro ejemplo #FridaysForFuture	NO	others
66fe95d8-877c-4801-a4bf-8eaaec5b4f4c	LaLiga	Valverde tuvo que soltar a la bestia. #Messi #LaLiga #BarçaLevante https://t.co/dkDl1nKjyx	NO	others
0be1050a-b905-4ea4-b00d-217ef8713429	SpainElection	Bienvenidos a la próxima crisis en españa . Que dios nos pille confesados #ElecccionesGenerales28A	NO	fear
1eca6274-8496-4d49-bb75-cf4c1565ae50	GameOfThrones	Pero que locuron acabó de ver??? #JuegodeTronos USER 	NO	surprise
cbd838cd-a23b-4ced-8b89-b75079a9c0f7	WorldBookDay	En el #DíadelLibro también te recomendamos la obra de USER . ¡Descubre a la autora de «La condición animal» (https://t.co/sGq4CbjT23) en esta #tuittrevista de USER ! https://t.co/kMmzfPihr2 USER #lecturasrecomendadas https://t.co/KPbaAd9Gd6	NO	others
e9ea7f0e-e85b-4fb8-8ae1-d68309413149	GameOfThrones	Quiero puto llorar d nervios #JuegoDeTronos	OFF	others
8b30ebeb-82fc-44cb-89d8-d1a9088db1f3	ChampionsLeague	Cinco vueltas en posición C en esa última falta que recibió Messi. #ChampionsLeague	NO	others
0e908f4b-169c-4391-ba80-c63d7280c9ae	Venezuela	https://t.co/1WmD1G15gl Si les interesa informarse de #VenezuelaLibre	NO	others
c2431f63-c09d-4e0e-9354-525c7ed01401	ChampionsLeague	El USER es el mejor equipo que ha pasado por el Camp Nou esta temporada. Sin USER estaría ya muy complicada la eliminatoria #BarcelonavLiverpool #ChampionsLeague	NO	others
e2232633-46ef-4929-ad4f-4aad78497ead	Venezuela	hoy: llorar, trabajar, ver twitter, llorar, bloquear comunistas, reunión, pasear a palmi, llorar. #VenezuelaLibre	NO	sadness
3d7c3ccc-83d8-4658-930a-88f7a3749657	WorldBookDay	En #Falcón niños realizan presentación para conmemorar el día del Libro 📚📖📎 reforzado también la lectura mediante investigaciones en nuestros espacios CBIT 👩‍💻👨‍💻#DiadelLibro USER USER USER USER USER https://t.co/cg72yAdEL9	NO	others
f133e380-39d4-47e9-86e2-9f28c1240c77	ChampionsLeague	¡Ese tiro libre de Messi es Poesía! #ChampionsLeague #UCL USER 	NO	joy
e9b101e4-903d-4c8f-9fed-ad49ce53cd57	NotreDame	Nada me causa una mayor tristeza. Lo único que me alivia, haberla visitado mientras tuve tiempo. Que desastre. #NotreDame	NO	sadness
497a9b08-a81e-4aee-9a72-09c3a6d98aca	WorldBookDay	Yo sueño con una Guatemala donde todos los niños tengan acceso a libros, la lectura nos hace personas diferentes, conocedoras; sólo así podemos cambiar a Guatemala ¡VAMOS☝🏼! #DaleRumboAGuate #VamosEnSerio #DíaDelLibro ☝🏼 https://t.co/wxnkqKP6d7	NO	joy
be841612-d02c-47d6-b0ed-3669b6abb74b	Venezuela	Hasta buena la estrategia de USER sacando putas, parásitos y delincuentes de #venezuela sin utilizar la fuerza.#tensiónenvenezuela #MañanasBLU #VenezuelaLibre USER USER USER 	NO	others
22087ce9-ff55-4363-8f40-a0d2c9c84d68	GameOfThrones	La duda que no me deja dormir; ¿Cuantos dragones quedaron vivos? #Gameofthrones #HBOLAT #JuegoDeTronos	NO	others
949ec302-c882-4e1d-9014-724c78ab9d46	WorldBookDay	Me gusta leer, tengo muchos libros nuevos, incluso sellados, pero no me da la cabeza para concentrarme y poder avanzar #DiaDelLibro	NO	sadness
c271a0fa-3a3e-4e70-a354-1aad1ec4d6d6	WorldBookDay	Libro recoge y analiza el cine chileno durante la dictadura #diadellibro https://t.co/9G3yEwMNPo	NO	others
ed4a7593-3d9c-492a-840c-0a12d2f666fe	NotreDame	🙏 un billonario donará 100 millones de € para restaurar #notredame. Qué maravilla que existan seres de luz entre tanta oscuridad ! https://t.co/bJpmIRG3ms	NO	joy
4ddbe9b0-e2f9-43c0-bb72-d06ffd23f283	GretaThunberg	Hoy #ClimateStrike conviene recordar con una sola voz, la de #GretaThunberg, que al planeta, nuestra Tierra, se le defiende como lo que es, como a una madre. Ya lo dijo #FélixRodríguezDeLaFuente, un visionario al que muchos no podemos olvidar https://t.co/0F7W7uflSd	NO	others
13ca88bf-0c61-4597-9bef-c2b0d81b275a	SpainElection	Lo único bueno de estos resultados es que mañana no va a haber cristales rotos ni contenedores quemados, porque los fascistas no somos nosotros. #ElecccionesGenerales28A #Elecciones2019	NO	others
1cc4ec5b-04f7-495c-b463-69b1e6d885f3	GretaThunberg	"""Los adultos se revelan incapaces de enfrentar una idea de futuro que no esté determinada por renovaciones del acto de consumo"". #CambioClimático #ContingenciaAmbiental #StrikeOutALS #GretaThunberg https://t.co/qXO8zfyTX7"	NO	others
f6d5d46a-9f6a-48ec-ade7-ae4c8397865f	SpainElection	Una muestra de cómo son nuestros políticos es que de momento ninguno de los que han salido a hablar a felicitado al posible ganador. ¿Cuántos lo harán? ¿0? 🤔 #ElecccionesGenerales28A	NO	others
de99b842-1e0e-4d77-9677-b42bcbc4253d	SpainElection	Vaya mezcla asquerosa. Que los cojan y no vean más la luz. Ah, no. Que lo de la #PrisiónPermanenteRevisable no la quieren los progres. #ElecccionesGenerales28A https://t.co/FuT4iLfFWR	OFF	anger
53b13073-3cd5-43c9-bfc0-75b415febb92	ChampionsLeague	VIDAL DE ARREMETIDA se va a quedar con la titularidad en el Barcelona. Está en el mejor momento de la temporada y ya entiende su papel en cancha y el estilo de su equipo #ChampionsCooperativa USER USER USER #ChampionsLeague	NO	others
153f5aa1-d215-40f3-8b78-3da608450cf2	ChampionsLeague	A solo un paso de la gran final de la #ChampionsLeague https://t.co/9syFbPPWTw	NO	others
21f0533f-d2aa-4839-ad89-202c2df41853	GameOfThrones	Sí, sí, sí, esta noche hay capítulo de #juegodetronos , impaciencia absoluta 🤗. Celébralo con las camisetas de #alianzafriki , muchos modelos a elegir y a precios alucinantes, link en la… https://t.co/z0b6s0GOW3	NO	joy
18758f83-7981-4431-8a70-968647799714	ChampionsLeague	85'| Amonestado Jordi Alba. #FCBarcelona 3-0 #Liverpool #ChampionsLeague https://t.co/J7z4zddZy1	NO	surprise
77c456cc-868a-4f15-962c-5e8223be9cf1	WorldBookDay	Es feo ver cómo se alejan tus amigos, pero ¿Alguna vez prestaron un libro y nunca se los regresaron? Wey, eso si que duele. 😞💔 #DiaDelLibro	NO	sadness
41a8c5d6-cf4d-4553-a9ac-899c248b9a69	SpainElection	Hoy me siento orgulloso de mi país, así sí 🇪🇸 #ElecccionesGenerales28A	NO	joy
2e5b89f3-c7a6-48cf-8c00-0ce22b972ffd	NotreDame	 USER No hay palabras de consuelo, simplemente no las hay. #FuerzaFrancia #NotreDame	NO	sadness
a650625e-7b43-4d22-b876-d08206523483	ChampionsLeague	No pasa nada. El Liverpool sigue siendo favorito esta serie #ChampionsLeague #BarcaLiverpool	NO	others
808590be-084f-4d32-ae43-599f3f7b3408	GameOfThrones	¿Por qué cojones no está Sam en la puta cripta? Me está poniendo de los nervios #BattleOfWinterfell #GoT #JuegodeTronos	OFF	anger
342d38a8-fc00-458c-a087-37e23d72af58	GretaThunberg	Nominan a #GretaThunberg, de 16 años, al Nobel de la Paz, la joven activista sueca fue postulada para el galardón por su papel en la organización de protestas contra el cambio climático a nivel mundial. https://t.co/4WO4zLDowa	NO	others
2183ffe0-2f90-42d8-9b67-06fadfe625c9	WorldBookDay	Tremenda frase de #RayBradbury autor de #Fahrenheit451 en éste #DiaDelLibro https://t.co/ST4iUYk60S	NO	others
067ba711-43d5-459a-908e-f3ca9d61b9b5	SpainElection	estoy más nerviosa que cuando tengo una exposición #ElecccionesGenerales28A	NO	fear
175fdfdd-6bb3-41fd-9cf5-10165d3fcee3	NotreDame	Una pena que se haya perdido tanta joya cultural, religiosa, paso obligado en París!! 🙏🏾 #Namaste #Obrigado #NotreDame #NotreDameParis #Cultura #Trip #Religion #PicOfTheDay dhanelip 🙈😭 en… https://t.co/CphxQ9S89P	NO	sadness
b88d4a01-02c7-4a7f-a01c-76bc2b042ce8	LaLiga	El pasillo del #RealMadrid al campeón de #LaLiga, el #Barça!!!! 🔵🔴 #ForçaBarça 📷vía USER https://t.co/CzmjRMKDD7	NO	others
2d55d1b1-3655-463a-9e6a-0af04602bdd4	ChampionsLeague	Liverpool tiene listo al Farça ... falta puro concretar #ChampionsLeague #ChampionsxESPN	NO	others
955b1fdf-f1d8-4c8d-b05a-8d37690cc18c	NotreDame	Acabo de entrar a Twitter y no doy crédito... #NotreDame en llamas!!! Tengo escalofríos, no puede ser un drama semejante. Sólo USER y USER interrumpen su programación; USER mantiene una pequeña pantalla y conexiones. Las demás TVs siguen con su basura habitual.	NO	anger
d698cec8-9017-4e50-af93-653d2f12742d	Venezuela	No hay democracia perfecta, podremos estar o no en desacuerdo con #Maduro, pero lo de #Guaidó y compinches #Trump #Almagro , etc etc, es un golpe de Estado y Atentado a la Democracia. Más totalitario que eso ...#Venezuela	NO	anger
b2614115-9fcb-4274-a851-565e32ed22c2	SpainElection	 USER Ahí está... pásate por los cojones el derecho al sufragio y que la gente elija libremente lo mejor para el país. Das vergüenza tú y tu sectarismo #ApoderadosVOX #ElecccionesGenerales28A #EspañaViva #EleccionesGenerales2019 #28A #NoCabeUnTontoMás	OFF	anger
8cffc17c-20cb-4fbe-b8c8-f34ec1103c84	ChampionsLeague	Goooooooollllll que bárbaro #Messi, otro golazo de tiro libre que logra en la temporada #UCL #ChampionsLeague #CHAMPIONSxESPN #BarçaLFC	NO	joy
35b598da-87ce-4cbb-995c-1faef34e5625	GameOfThrones	Tercer capítulo de la última temporada de #JuegodeTronos:¡Insuperable! Marcará un antes y después en la historia de la televisión 👏👏👏👏👏👏 Gracias #HBO #GameOfThrones https://t.co/OjvVlAAMuT	NO	joy
ae40ae20-e87e-466b-bb1d-b25ca64621b8	ChampionsLeague	Tremendo Tiro libre, tremenda definición de #Messi y lo que se acaba de comer el #Liverpool #ChampionsLeague	NO	joy
e041c033-dd9c-4bf0-b90a-a631d6d6af4b	GameOfThrones	Resumen de #JuegoDeTronos https://t.co/3MttCn8pAS	NO	others
0e0d0dca-b2b1-4e44-a6c0-399cbfc43f9f	NotreDame	Hasta ahora me entero lo de #NotreDame ¡Qué triste! 😢	NO	sadness
d98a450f-cf3c-4c1e-a66a-f7a0af74205c	SpainElection	En tiempo de rojos, hambre y piojos #ElecccionesGenerales28A	NO	anger
9852b1a4-872c-448c-8b3d-e4d89b7b4942	SpainElection	Tras los resultados de anoche da la sensación de que los españoles queremos una España que ni nosotros mismos conocemos. Y sabiendo cómo somos nos vamos a acabar arrepentimiento. Será tarde. Al tiempo. #ElecccionesGenerales28A #EspañaViva 🇪🇦	NO	sadness
50cd2abf-9a74-4b5c-8f87-26e9987eb5ae	GameOfThrones	A mí que me daba miedo el capítulo de #JuegodeTronos de esta noche y lo que me está asustando realmente es el resultado de las #eleccionesgenerales #28A	NO	fear
1e9fc313-9cdf-4c68-845d-69d243279d02	ChampionsLeague	Vergonzoso lo de Messi haciendo la croqueta como si lo hubieran matado , deberían expulsarlo por simular una agresión #ChampionsLeague	NO	anger
